,Date,Open,High,Low,Close,Volume,Adj Close
734,2013-08-02,15627.56,15658.43,15558.68,15658.36,104840000,15658.36
735,2013-08-01,15503.85,15650.69,15503.85,15628.02,111040000,15628.02
736,2013-07-31,15528.57,15634.32,15492.96,15499.54,145120000,15499.54
737,2013-07-30,15534.49,15593.91,15479.13,15520.59,117550000,15520.59
738,2013-07-29,15557.14,15557.14,15482.27,15521.97,87240000,15521.97
739,2013-07-26,15547.85,15560.97,15405.16,15558.83,94880000,15558.83
740,2013-07-25,15539.17,15560.33,15455.59,15555.61,103260000,15555.61
741,2013-07-24,15576.69,15602.6,15496.84,15542.24,99320000,15542.24
742,2013-07-23,15547.0,15604.22,15544.06,15567.74,98700000,15567.74
743,2013-07-22,15543.97,15576.21,15516.2,15545.55,180920000,15545.55
744,2013-07-19,15524.27,15544.55,15491.96,15543.74,229260000,15543.74
745,2013-07-18,15465.91,15589.4,15465.91,15548.54,136270000,15548.54
746,2013-07-17,15456.92,15502.0,15438.12,15470.52,126240000,15470.52
747,2013-07-16,15485.03,15498.16,15415.71,15451.85,105970000,15451.85
748,2013-07-15,15459.69,15509.48,15455.77,15484.26,99430000,15484.26
749,2013-07-12,15460.69,15498.39,15410.27,15464.3,130140000,15464.3
750,2013-07-11,15298.0,15483.55,15298.0,15460.92,124950000,15460.92
751,2013-07-10,15298.03,15348.95,15258.89,15291.66,105050000,15291.66
752,2013-07-09,15228.46,15320.42,15228.46,15300.34,109270000,15300.34
753,2013-07-08,15137.22,15262.72,15137.22,15224.69,136820000,15224.69
754,2013-07-05,14995.46,15137.51,14971.2,15135.84,94560000,15135.84
755,2013-07-03,14923.73,15025.9,14858.93,14988.37,61000000,14988.37
756,2013-07-02,14974.96,15049.22,14870.51,14932.41,116610000,14932.41
757,2013-07-01,14911.6,15083.28,14911.6,14974.96,120570000,14974.96
758,2013-06-28,15016.58,15034.63,14884.8,14909.6,230000000,14909.6
759,2013-06-27,14921.28,15075.01,14921.28,15024.49,113650000,15024.49
760,2013-06-26,14769.99,14938.98,14769.68,14910.14,133230000,14910.14
761,2013-06-25,14669.69,14812.03,14669.69,14760.31,135940000,14760.31
762,2013-06-24,14795.79,14795.79,14551.27,14659.56,158670000,14659.56
763,2013-06-21,14760.62,14858.56,14688.43,14799.4,420080000,14799.4
764,2013-06-20,15105.51,15105.51,14732.03,14758.32,172630000,14758.32
765,2013-06-19,15315.47,15322.07,15112.11,15112.19,111380000,15112.19
766,2013-06-18,15186.3,15340.09,15186.3,15318.23,99210000,15318.23
767,2013-06-17,15078.71,15261.71,15078.71,15179.85,139250000,15179.85
768,2013-06-14,15178.08,15205.92,15044.8,15070.18,107430000,15070.18
769,2013-06-13,14992.54,15202.27,14953.45,15176.08,104490000,15176.08
770,2013-06-12,15130.39,15241.28,14981.21,14995.23,105770000,14995.23
771,2013-06-11,15231.38,15251.07,15086.09,15122.02,101610000,15122.02
772,2013-06-10,15247.81,15300.64,15211.25,15238.59,94250000,15238.59
773,2013-06-07,15044.46,15255.58,15044.46,15248.12,137380000,15248.12
774,2013-06-06,14955.45,15040.62,14844.22,15040.62,140410000,15040.62
775,2013-06-05,15168.1,15168.63,14945.57,14960.59,141400000,14960.59
776,2013-06-04,15255.22,15304.98,15100.78,15177.54,134280000,15177.54
777,2013-06-03,15123.55,15254.11,15123.55,15254.03,147980000,15254.03
778,2013-05-31,15322.22,15392.38,15115.57,15115.57,208830000,15115.57
779,2013-05-30,15306.02,15398.7,15280.99,15324.53,121150000,15324.53
780,2013-05-29,15399.94,15400.25,15229.53,15302.8,114020000,15302.8
781,2013-05-28,15307.33,15521.49,15307.33,15409.39,130680000,15409.39
782,2013-05-24,15290.74,15306.71,15199.63,15303.1,105660000,15303.1
783,2013-05-23,15300.57,15348.41,15180.23,15294.5,148810000,15294.5
784,2013-05-22,15387.12,15542.4,15265.96,15307.17,171850000,15307.17
785,2013-05-21,15334.97,15434.5,15325.68,15387.58,122970000,15387.58
786,2013-05-20,15348.33,15391.84,15314.15,15335.28,116420000,15335.28
787,2013-05-17,15234.75,15357.4,15234.75,15354.4,175750000,15354.4
788,2013-05-16,15273.92,15302.49,15215.82,15233.22,145090000,15233.22
789,2013-05-15,15211.87,15301.34,15175.39,15275.69,124030000,15275.69
790,2013-05-14,15091.68,15219.55,15089.3,15215.25,124590000,15215.25
791,2013-05-13,15113.42,15113.42,15053.46,15091.68,94280000,15091.68
792,2013-05-10,15082.62,15118.49,15038.18,15118.49,98980000,15118.49
793,2013-05-09,15105.12,15144.83,15046.87,15082.62,97810000,15082.62
794,2013-05-08,15056.2,15106.81,15021.87,15105.12,113510000,15105.12
795,2013-05-07,14968.89,15056.67,14968.89,15056.2,117230000,15056.2
796,2013-05-06,14973.96,14988.87,14941.09,14968.89,116160000,14968.89
797,2013-05-03,14831.58,15009.59,14831.58,14973.96,119890000,14973.96
798,2013-05-02,14700.95,14834.63,14700.95,14831.58,91180000,14831.58
799,2013-05-01,14839.8,14839.8,14687.05,14700.95,112620000,14700.95
800,2013-04-30,14818.75,14839.8,14734.47,14839.8,148250000,14839.8
801,2013-04-29,14712.55,14844.96,14712.55,14818.75,97060000,14818.75
802,2013-04-26,14700.8,14743.49,14684.82,14712.55,128910000,14712.55
803,2013-04-25,14676.3,14768.05,14665.45,14700.8,129600000,14700.8
804,2013-04-24,14719.46,14747.42,14666.54,14676.3,138020000,14676.3
805,2013-04-23,14567.17,14721.42,14554.29,14719.46,137320000,14719.46
806,2013-04-22,14547.51,14588.83,14457.6,14567.17,146890000,14567.17
807,2013-04-19,14537.14,14553.73,14444.03,14547.51,207200000,14547.51
808,2013-04-18,14618.59,14650.26,14495.29,14537.14,158050000,14537.14
809,2013-04-17,14756.78,14756.78,14560.81,14618.59,168010000,14618.59
810,2013-04-16,14599.2,14761.73,14599.2,14756.78,126320000,14756.78
811,2013-04-15,14865.06,14865.06,14598.58,14599.2,161680000,14599.2
812,2013-04-12,14865.14,14865.21,14790.57,14865.06,119570000,14865.06
813,2013-04-11,14802.24,14887.51,14785.36,14865.14,144570000,14865.14
814,2013-04-10,14673.46,14826.66,14673.46,14802.24,120520000,14802.24
815,2013-04-09,14613.48,14716.46,14598.5,14673.46,128580000,14673.46
816,2013-04-08,14565.25,14613.48,14497.8,14613.48,106680000,14613.48
817,2013-04-05,14606.11,14606.11,14434.43,14565.25,131250000,14565.25
818,2013-04-04,14550.35,14625.24,14538.72,14606.11,104790000,14606.11
819,2013-04-03,14662.01,14683.13,14525.36,14550.35,127140000,14550.35
820,2013-04-02,14572.85,14684.49,14572.85,14662.01,98420000,14662.01
821,2013-04-01,14578.54,14605.72,14531.48,14572.85,91400000,14572.85
822,2013-03-28,14526.16,14585.1,14520.86,14578.54,153710000,14578.54
823,2013-03-27,14559.65,14559.65,14439.55,14526.16,92680000,14526.16
824,2013-03-26,14447.75,14561.54,14447.75,14559.65,96030000,14559.65
825,2013-03-25,14512.03,14563.75,14395.0,14447.75,124840000,14447.75
826,2013-03-22,14421.49,14519.95,14421.49,14512.03,101450000,14512.03
827,2013-03-21,14511.73,14511.73,14383.02,14421.49,110450000,14421.49
828,2013-03-20,14455.82,14546.82,14455.82,14511.73,121240000,14511.73
829,2013-03-19,14452.06,14514.34,14382.09,14455.82,122170000,14455.82
830,2013-03-18,14514.11,14521.59,14404.21,14452.06,119640000,14452.06
831,2013-03-15,14539.14,14539.14,14470.5,14514.11,407770000,14514.11
832,2013-03-14,14455.28,14539.29,14455.28,14539.14,117390000,14539.14
833,2013-03-13,14450.06,14472.8,14411.66,14455.28,83920000,14455.28
834,2013-03-12,14447.29,14478.8,14412.06,14450.06,102100000,14450.06
835,2013-03-11,14397.07,14448.06,14373.32,14447.29,94880000,14447.29
836,2013-03-08,14329.49,14413.17,14329.49,14397.07,115630000,14397.07
837,2013-03-07,14296.24,14354.69,14296.24,14329.49,117080000,14329.49
838,2013-03-06,14253.77,14320.65,14253.0,14296.24,116510000,14296.24
839,2013-03-05,14127.82,14286.37,14127.82,14253.77,112100000,14253.77
840,2013-03-04,14089.66,14128.21,14030.37,14127.82,110810000,14127.82
841,2013-03-01,14054.49,14107.09,13937.6,14089.66,125920000,14089.66
842,2013-02-28,14075.37,14149.15,14050.18,14054.49,177150000,14054.49
843,2013-02-27,13900.13,14104.86,13880.19,14075.37,107010000,14075.37
844,2013-02-26,13784.17,13918.44,13784.17,13900.13,132580000,13900.13
845,2013-02-25,14000.57,14081.58,13784.01,13784.17,152190000,13784.17
846,2013-02-22,13880.62,14001.19,13880.62,14000.57,139850000,14000.57
847,2013-02-21,13927.54,13927.54,13834.4,13880.62,131410000,13880.62
848,2013-02-20,14035.67,14058.27,13919.28,13927.54,138540000,13927.54
849,2013-02-19,13981.76,14044.82,13977.9,14035.67,136410000,14035.67
850,2013-02-15,13973.39,14001.93,13906.73,13981.76,195670000,13981.76
851,2013-02-14,13982.91,13990.36,13921.94,13973.39,114800000,13973.39
852,2013-02-13,14018.7,14029.35,13945.78,13982.91,130520000,13982.91
853,2013-02-12,13971.24,14038.97,13968.94,14018.7,117180000,14018.7
854,2013-02-11,13992.97,13992.97,13940.41,13971.24,75090000,13971.24
855,2013-02-08,13944.05,14022.62,13944.05,13992.97,99860000,13992.97
856,2013-02-07,13986.52,13988.06,13852.2,13944.05,118530000,13944.05
857,2013-02-06,13979.3,13991.61,13913.18,13986.52,127560000,13986.52
858,2013-02-05,13880.08,14013.6,13880.08,13979.3,134390000,13979.3
859,2013-02-04,14009.79,14009.79,13866.83,13880.08,130420000,13880.08
860,2013-02-01,13860.58,14019.78,13860.58,14009.79,128420000,14009.79
861,2013-01-31,13910.42,13941.06,13860.58,13860.58,142600000,13860.58
862,2013-01-30,13954.42,13966.13,13896.95,13910.42,117200000,13910.42
863,2013-01-29,13881.93,13969.99,13880.01,13954.42,108230000,13954.42
864,2013-01-28,13895.98,13915.72,13862.57,13881.93,113570000,13881.93
865,2013-01-25,13825.33,13895.98,13825.33,13895.98,130300000,13895.98
866,2013-01-24,13779.33,13879.66,13779.33,13825.33,124780000,13825.33
867,2013-01-23,13712.21,13794.29,13710.13,13779.33,104490000,13779.33
868,2013-01-22,13649.7,13712.21,13622.96,13712.21,144300000,13712.21
869,2013-01-18,13596.02,13649.93,13571.86,13649.7,260900000,13649.7
870,2013-01-17,13511.23,13633.89,13510.24,13596.02,183900000,13596.02
871,2013-01-16,13534.89,13534.89,13468.96,13511.23,118540000,13511.23
872,2013-01-15,13507.32,13546.37,13445.8,13534.89,102280000,13534.89
873,2013-01-14,13488.43,13520.18,13459.84,13507.32,118460000,13507.32
874,2013-01-11,13471.45,13496.68,13439.97,13488.43,119200000,13488.43
875,2013-01-10,13391.82,13478.2,13382.29,13471.22,133520000,13471.22
876,2013-01-09,13329.92,13416.55,13329.08,13390.51,123070000,13390.51
877,2013-01-08,13377.42,13377.42,13293.13,13328.85,129570000,13328.85
878,2013-01-07,13436.13,13436.13,13343.32,13384.29,113120000,13384.29
879,2013-01-04,13391.05,13447.11,13376.23,13435.21,107590000,13435.21
880,2013-01-03,13413.01,13430.6,13358.3,13391.36,129630000,13391.36
881,2013-01-02,13104.3,13412.71,13104.3,13412.55,161430000,13412.55
882,2012-12-31,12938.19,13109.13,12883.89,13104.14,145740000,13104.14
883,2012-12-28,13095.08,13095.46,12926.86,12938.11,85980000,12938.11
884,2012-12-27,13114.97,13141.74,12964.08,13096.31,100160000,13096.31
885,2012-12-26,13138.85,13174.88,13076.87,13114.59,79410000,13114.59
886,2012-12-24,13190.15,13190.38,13128.55,13138.93,47710000,13138.93
887,2012-12-21,13309.95,13309.95,13122.53,13190.84,413270000,13190.84
888,2012-12-20,13246.67,13314.64,13216.03,13311.72,119800000,13311.72
889,2012-12-19,13351.04,13357.7,13251.74,13251.97,149020000,13251.97
890,2012-12-18,13236.61,13365.86,13232.58,13350.96,152920000,13350.96
891,2012-12-17,13135.17,13244.33,13134.63,13235.39,142980000,13235.39
892,2012-12-14,13170.8,13190.41,13118.46,13135.01,117620000,13135.01
893,2012-12-13,13241.38,13264.41,13147.19,13170.72,101190000,13170.72
894,2012-12-12,13250.05,13329.44,13227.44,13245.45,127510000,13245.45
895,2012-12-11,13170.34,13306.57,13170.34,13248.44,124510000,13248.44
896,2012-12-10,13154.89,13195.35,13139.08,13169.88,118530000,13169.88
897,2012-12-07,13072.87,13157.28,13072.87,13155.13,124130000,13155.13
898,2012-12-06,13026.19,13076.88,13007.84,13074.04,116850000,13074.04
899,2012-12-05,12948.96,13089.11,12923.44,13034.49,161230000,13034.49
900,2012-12-04,12966.45,13022.51,12940.07,12951.78,125290000,12951.78
901,2012-12-03,13027.73,13087.32,12959.42,12965.6,112900000,12965.6
902,2012-11-30,13022.05,13053.74,12988.68,13025.58,171070000,13025.58
903,2012-11-29,12977.35,13062.56,12961.92,13021.82,113620000,13021.82
904,2012-11-28,12875.56,12989.1,12765.32,12985.11,131000000,12985.11
905,2012-11-27,12963.38,12980.19,12868.26,12878.13,117900000,12878.13
906,2012-11-26,13008.45,13008.45,12900.17,12967.37,114360000,12967.37
907,2012-11-23,12833.13,13011.45,12832.98,13009.53,61110000,13009.53
908,2012-11-21,12788.36,12845.99,12786.13,12836.89,97300000,12836.89
909,2012-11-20,12790.89,12808.56,12701.07,12788.51,134160000,12788.51
910,2012-11-19,12590.23,12796.19,12590.23,12795.96,136910000,12795.96
911,2012-11-16,12542.31,12604.17,12471.49,12588.31,197110000,12588.31
912,2012-11-15,12571.1,12600.59,12496.56,12542.38,129150000,12542.38
913,2012-11-14,12746.54,12797.73,12542.68,12570.95,162180000,12570.95
914,2012-11-13,12808.71,12898.25,12748.51,12756.18,142200000,12756.18
915,2012-11-12,12815.93,12861.28,12783.0,12815.08,62360000,12815.08
916,2012-11-09,12811.17,12890.19,12743.39,12815.39,131670000,12815.39
917,2012-11-08,12932.81,12980.23,12811.24,12811.32,138350000,12811.32
918,2012-11-07,13228.24,13228.32,12876.6,12932.73,164250000,12932.73
919,2012-11-06,13112.9,13290.75,13112.9,13245.68,105710000,13245.68
920,2012-11-05,13092.28,13140.58,13038.71,13112.44,95350000,13112.44
921,2012-11-02,13232.62,13289.45,13076.57,13093.16,137660000,13093.16
922,2012-11-01,13099.19,13273.71,13099.11,13232.62,140510000,13232.62
923,2012-10-31,13107.44,13189.08,13052.07,13096.46,138160000,13096.46
924,2012-10-26,13104.22,13151.72,13040.17,13107.21,134640000,13107.21
925,2012-10-25,13079.64,13214.11,13017.37,13103.68,114590000,13103.68
926,2012-10-24,13103.53,13155.21,13063.63,13077.34,110670000,13077.34
927,2012-10-23,13344.9,13344.9,13083.28,13102.53,122220000,13102.53
928,2012-10-22,13344.28,13368.55,13235.15,13345.89,121880000,13345.89
929,2012-10-19,13545.33,13545.49,13312.22,13343.51,239080000,13343.51
930,2012-10-18,13553.24,13588.73,13510.93,13548.94,128410000,13548.94
931,2012-10-17,13539.63,13561.65,13468.9,13557.0,135570000,13557.0
932,2012-10-16,13423.84,13556.37,13423.76,13551.78,113450000,13551.78
933,2012-10-15,13329.54,13437.66,13325.93,13424.23,114880000,13424.23
934,2012-10-12,13325.62,13401.32,13296.43,13328.85,113740000,13328.85
935,2012-10-11,13346.28,13428.49,13326.12,13326.39,86630000,13326.39
936,2012-10-10,13473.53,13478.83,13327.62,13344.97,101120000,13344.97
937,2012-10-09,13582.88,13592.33,13473.31,13473.53,103630000,13473.53
938,2012-10-08,13589.26,13610.38,13552.09,13583.65,71300000,13583.65
939,2012-10-05,13569.18,13661.87,13568.75,13610.15,115500000,13610.15
940,2012-10-04,13495.18,13594.33,13495.18,13575.36,106390000,13575.36
941,2012-10-03,13479.21,13536.27,13439.12,13494.61,103890000,13494.61
942,2012-10-02,13515.3,13567.06,13424.92,13482.36,90730000,13482.36
943,2012-10-01,13437.66,13598.25,13437.66,13515.11,106120000,13515.11
944,2012-09-28,13485.89,13487.66,13367.27,13437.13,146950000,13437.13
945,2012-09-27,13413.47,13522.83,13413.47,13485.97,113990000,13485.97
946,2012-09-26,13458.63,13480.37,13406.91,13413.51,124350000,13413.51
947,2012-09-25,13559.92,13620.21,13457.25,13457.55,138630000,13457.55
948,2012-09-24,13577.85,13601.9,13521.68,13558.92,120370000,13558.92
949,2012-09-21,13597.24,13647.1,13571.53,13579.47,429610000,13579.47
950,2012-09-20,13575.17,13599.02,13503.0,13596.93,117910000,13596.93
951,2012-09-19,13565.41,13626.48,13556.74,13577.96,116210000,13577.96
952,2012-09-18,13552.33,13582.12,13517.81,13564.64,120720000,13564.64
953,2012-09-17,13588.57,13593.15,13526.67,13553.1,128020000,13553.1
954,2012-09-14,13540.4,13653.24,13533.94,13593.37,185160000,13593.37
955,2012-09-13,13329.71,13573.33,13325.11,13539.86,151770000,13539.86
956,2012-09-12,13321.62,13373.62,13317.52,13333.35,111520000,13333.35
957,2012-09-11,13254.6,13354.34,13253.21,13323.36,104920000,13323.36
958,2012-09-10,13308.56,13324.1,13251.39,13254.29,123810000,13254.29
959,2012-09-07,13289.53,13320.27,13266.22,13306.64,142210000,13306.64
960,2012-09-06,13045.23,13294.13,13045.08,13292.0,128650000,13292.0
961,2012-09-05,13036.09,13095.91,13018.74,13047.48,92550000,13047.48
962,2012-09-04,13092.15,13092.39,12977.09,13035.94,103920000,13035.94
963,2012-08-31,13002.72,13151.87,13002.64,13090.84,119780000,13090.84
964,2012-08-30,13101.29,13101.37,12978.91,13000.71,89980000,13000.71
965,2012-08-29,13103.46,13144.81,13081.27,13107.48,91530000,13107.48
966,2012-08-28,13122.74,13147.32,13081.12,13102.99,81630000,13102.99
967,2012-08-27,13157.74,13176.17,13115.46,13124.67,96070000,13124.67
968,2012-08-24,13052.82,13175.51,13027.2,13157.97,88030000,13157.97
969,2012-08-23,13171.37,13171.37,13046.46,13057.46,108800000,13057.46
970,2012-08-22,13198.31,13205.06,13120.34,13172.76,111220000,13172.76
971,2012-08-21,13272.1,13330.76,13186.6,13203.58,117060000,13203.58
972,2012-08-20,13274.58,13276.15,13230.06,13271.64,87590000,13271.64
973,2012-08-17,13251.2,13281.32,13244.85,13275.2,138550000,13275.2
974,2012-08-16,13163.24,13269.35,13145.85,13250.11,114580000,13250.11
975,2012-08-15,13157.47,13192.89,13138.23,13164.78,77130000,13164.78
976,2012-08-14,13168.11,13223.01,13142.1,13172.14,84430000,13172.14
977,2012-08-13,13204.93,13205.01,13112.94,13169.43,67550000,13169.43
978,2012-08-10,13163.15,13208.22,13094.96,13207.95,86640000,13207.95
979,2012-08-09,13174.73,13200.23,13125.09,13165.19,84350000,13165.19
980,2012-08-08,13158.1,13202.65,13115.24,13175.64,84910000,13175.64
981,2012-08-07,13118.65,13215.97,13118.42,13168.6,95240000,13168.6
982,2012-08-06,13099.88,13187.28,13099.72,13117.51,84270000,13117.51
983,2012-08-03,12884.82,13133.18,12884.82,13096.17,112390000,13096.17
984,2012-08-02,12969.7,12969.85,12778.9,12878.88,112770000,12878.88
985,2012-08-01,13007.47,13074.83,12951.16,12976.13,132780000,12976.13
986,2012-07-31,13071.72,13082.66,13006.48,13008.68,125980000,13008.68
987,2012-07-30,13075.35,13128.64,13042.85,13073.01,91730000,13073.01
988,2012-07-27,12888.91,13117.74,12888.53,13075.66,161510000,13075.66
989,2012-07-26,12680.59,12931.22,12680.59,12887.93,133620000,12887.93
990,2012-07-25,12617.77,12732.77,12617.62,12676.05,127320000,12676.05
991,2012-07-24,12720.93,12730.09,12521.84,12617.32,131530000,12617.32
992,2012-07-23,12820.45,12820.45,12583.41,12721.46,137760000,12721.46
993,2012-07-20,12942.68,12942.83,12810.35,12822.57,210770000,12822.57
994,2012-07-19,12909.61,12977.57,12889.93,12943.36,139480000,12943.36
995,2012-07-18,12796.98,12921.94,12754.61,12908.7,130070000,12908.7
996,2012-07-17,12728.73,12829.23,12645.1,12805.54,119620000,12805.54
997,2012-07-16,12776.33,12779.58,12690.05,12727.21,93500000,12727.21
998,2012-07-13,12573.73,12784.73,12573.04,12777.09,121080000,12777.09
999,2012-07-12,12602.71,12630.64,12492.25,12573.27,142760000,12573.27
1000,2012-07-11,12653.04,12661.97,12534.33,12604.53,128420000,12604.53
1001,2012-07-10,12733.87,12830.29,12606.91,12653.12,114760000,12653.12
1002,2012-07-09,12772.02,12772.02,12686.57,12736.29,100150000,12736.29
1003,2012-07-06,12889.4,12889.4,12702.99,12772.47,96760000,12772.47
1004,2012-07-05,12941.85,12961.3,12852.24,12896.67,97800000,12896.67
1005,2012-07-03,12868.06,12946.2,12845.28,12943.66,63850000,12943.66
1006,2012-07-02,12879.71,12902.12,12795.48,12871.39,109640000,12871.39
1007,2012-06-29,12604.6,12880.39,12604.53,12880.09,191630000,12880.09
1008,2012-06-28,12626.25,12626.25,12450.17,12602.26,125870000,12602.26
1009,2012-06-27,12532.93,12646.87,12532.71,12627.01,97950000,12627.01
1010,2012-06-26,12503.57,12576.41,12452.03,12534.67,109270000,12534.67
1011,2012-06-25,12639.8,12639.87,12458.01,12502.66,134090000,12502.66
1012,2012-06-22,12574.82,12674.08,12574.67,12640.78,209990000,12640.78
1013,2012-06-21,12823.1,12857.39,12561.46,12573.57,146750000,12573.57
1014,2012-06-20,12837.1,12877.18,12744.92,12824.39,119110000,12824.39
1015,2012-06-19,12744.62,12898.94,12744.47,12837.33,125180000,12837.33
1016,2012-06-18,12767.02,12781.93,12696.18,12741.82,111280000,12741.82
1017,2012-06-15,12652.21,12774.7,12651.38,12767.17,284290000,12767.17
1018,2012-06-14,12497.89,12698.68,12497.66,12651.91,128640000,12651.91
1019,2012-06-13,12566.38,12598.25,12453.69,12496.38,125780000,12496.38
1020,2012-06-12,12412.07,12577.02,12411.91,12573.8,111360000,12573.8
1021,2012-06-11,12553.81,12650.47,12398.48,12411.23,121060000,12411.23
1022,2012-06-08,12460.81,12554.2,12398.44,12554.2,111810000,12554.2
1023,2012-06-07,12416.53,12555.26,12416.53,12460.96,131150000,12460.96
1024,2012-06-06,12125.0,12414.79,12125.0,12414.79,140110000,12414.79
1025,2012-06-05,12101.08,12147.55,12072.17,12127.95,108970000,12127.95
1026,2012-06-04,12119.85,12143.69,12035.09,12101.46,126440000,12101.46
1027,2012-06-01,12391.56,12391.63,12107.48,12118.57,162940000,12118.57
1028,2012-05-31,12414.41,12489.87,12316.48,12393.45,205140000,12393.45
1029,2012-05-30,12579.02,12579.1,12396.4,12419.86,122830000,12419.86
1030,2012-05-29,12454.83,12611.61,12454.6,12580.69,107510000,12580.69
1031,2012-05-25,12530.74,12533.12,12421.53,12454.83,93000000,12454.83
1032,2012-05-24,12491.91,12539.59,12419.63,12529.75,126810000,12529.75
1033,2012-05-23,12501.52,12508.3,12311.56,12496.15,152190000,12496.15
1034,2012-05-22,12505.38,12575.96,12447.33,12502.81,133650000,12502.81
1035,2012-05-21,12369.15,12508.11,12367.72,12504.48,142110000,12504.48
1036,2012-05-18,12443.02,12492.97,12336.76,12369.38,240720000,12369.38
1037,2012-05-17,12598.32,12611.42,12440.52,12442.49,147430000,12442.49
1038,2012-05-16,12617.32,12722.63,12597.34,12598.55,143130000,12598.55
1039,2012-05-15,12695.05,12758.43,12608.16,12632.0,156060000,12632.0
1040,2012-05-14,12818.49,12818.86,12661.48,12695.35,143190000,12695.35
1041,2012-05-11,12851.79,12918.01,12779.28,12820.6,148370000,12820.6
1042,2012-05-10,12831.58,12931.71,12820.3,12855.04,151650000,12855.04
1043,2012-05-09,12921.81,12921.81,12748.48,12835.06,147460000,12835.06
1044,2012-05-08,13000.73,13000.73,12810.39,12932.09,138620000,12932.09
1045,2012-05-07,13035.85,13049.09,12970.0,13008.53,110080000,13008.53
1046,2012-05-04,13204.62,13205.0,13022.34,13038.27,113790000,13038.27
1047,2012-05-03,13267.59,13284.09,13175.64,13206.59,102090000,13206.59
1048,2012-05-02,13278.11,13278.11,13192.21,13268.57,100770000,13268.57
1049,2012-05-01,13214.16,13338.66,13174.65,13279.32,123400000,13279.32
1050,2012-04-30,13228.31,13228.76,13176.01,13213.63,127870000,13213.63
1051,2012-04-27,13204.7,13266.68,13192.21,13228.31,110850000,13228.31
1052,2012-04-26,13090.11,13227.82,13075.96,13204.62,107570000,13204.62
1053,2012-04-25,12997.69,13105.7,12993.6,13090.72,135260000,13090.72
1054,2012-04-24,12927.77,13050.3,12926.49,13001.56,134110000,13001.56
1055,2012-04-23,13028.2,13028.2,12845.58,12927.17,139370000,12927.17
1056,2012-04-20,12964.48,13082.54,12964.25,13029.26,212080000,13029.26
1057,2012-04-19,13028.73,13080.2,12896.82,12964.1,139810000,12964.1
1058,2012-04-18,13114.56,13114.56,13027.49,13032.75,113520000,13032.75
1059,2012-04-17,12921.79,13131.36,12921.79,13115.54,115320000,13115.54
1060,2012-04-16,12850.88,12986.77,12850.8,12921.41,120990000,12921.41
1061,2012-04-13,12986.2,12986.35,12845.28,12849.59,140990000,12849.59
1062,2012-04-12,12806.45,12986.96,12806.3,12986.58,119780000,12986.58
1063,2012-04-11,12716.92,12844.82,12716.92,12805.39,125210000,12805.39
1064,2012-04-10,12929.44,12929.59,12710.56,12715.93,159290000,12715.93
1065,2012-04-09,13057.57,13057.72,12903.78,12929.59,105580000,12929.59
1066,2012-04-05,13067.18,13088.11,13012.46,13060.14,109530000,13060.14
1067,2012-04-04,13198.19,13198.19,13020.86,13074.75,125000000,13074.75
1068,2012-04-03,13258.96,13265.36,13131.21,13199.55,123980000,13199.55
1069,2012-04-02,13211.36,13297.11,13153.69,13264.49,108790000,13264.49
1070,2012-03-30,13147.94,13224.49,13147.78,13212.04,171190000,13212.04
1071,2012-03-29,13125.99,13151.57,13032.67,13145.82,136250000,13145.82
1072,2012-03-28,13195.39,13212.64,13069.26,13126.21,141540000,13126.21
1073,2012-03-27,13242.09,13264.98,13194.33,13197.73,129280000,13197.73
1074,2012-03-26,13082.62,13243.86,13082.39,13241.63,122080000,13241.63
1075,2012-03-23,13045.99,13099.91,13002.77,13080.73,129930000,13080.73
1076,2012-03-22,13124.4,13124.47,13017.42,13046.14,122060000,13046.14
1077,2012-03-21,13170.79,13190.02,13112.93,13124.62,124860000,13124.62
1078,2012-03-20,13238.45,13238.45,13123.38,13170.19,131660000,13170.19
1079,2012-03-19,13231.94,13269.71,13208.63,13239.13,147120000,13239.13
1080,2012-03-16,13253.51,13289.08,13231.45,13232.62,392620000,13232.62
1081,2012-03-15,13192.97,13253.51,13170.19,13252.76,161650000,13252.76
1082,2012-03-14,13177.15,13221.27,13166.25,13194.1,163610000,13194.1
1083,2012-03-13,12953.2,13180.4,12953.13,13177.68,163130000,13177.68
1084,2012-03-12,12920.58,12976.36,12919.98,12959.71,100000000,12959.71
1085,2012-03-09,12908.62,12968.79,12906.43,12922.02,103240000,12922.02
1086,2012-03-08,12835.53,12937.19,12835.53,12907.94,103530000,12907.94
1087,2012-03-07,12756.12,12857.73,12751.51,12837.33,175110000,12837.33
1088,2012-03-06,12958.65,12958.73,12734.86,12759.15,142330000,12759.15
1089,2012-03-05,12977.34,12977.34,12883.91,12962.81,108630000,12962.81
1090,2012-03-02,12980.75,12997.51,12927.77,12977.57,93900000,12977.57
1091,2012-03-01,12952.29,13032.67,12943.06,12980.3,139670000,12980.3
1092,2012-02-29,13005.42,13055.75,12929.66,12952.07,182460000,12952.07
1093,2012-02-28,12976.74,13021.51,12952.82,13005.12,114490000,13005.12
1094,2012-02-27,12981.13,13027.52,12882.59,12981.51,143530000,12981.51
1095,2012-02-24,12981.2,13013.82,12950.59,12982.95,89440000,12982.95
1096,2012-02-23,12937.08,12996.08,12882.67,12984.69,120480000,12984.69
1097,2012-02-22,12966.22,12977.91,12914.83,12938.67,124200000,12938.67
1098,2012-02-21,12949.34,13005.04,12926.11,12965.69,164780000,12965.69
