,city,employees,founded,CityRanking,job_openings,growth_percentage,estimated_revenues (in millions)
533,65.4375,321,2017.0,22,1,104,67.41
534,68.06666666666666,80,2017.0,23,1,100,21.6
535,68.06666666666666,100,2013.0,24,1,27,27.0
536,65.4375,154,2017.0,25,1,81,22.33
537,68.06666666666666,56,2010.0,26,1,37,18.368
538,68.06666666666666,93,1997.0,27,1,79,20.46
539,65.4375,49,2015.0,28,1,104,7.105
540,33.714285714285715,38,2017.0,29,1,31,9.538
541,65.4375,71,2017.0,30,1,73,14.91
542,68.06666666666666,281,1987.0,31,7,0,92.73
543,68.06666666666666,35,2018.0,32,1,94,5.075
544,68.06666666666666,187,2011.5,33,1,28,46.937
545,34.54545454545455,82,2017.0,34,1,41,22.14
546,68.06666666666666,54,2011.5,35,4,17,9.72
547,71.25,164,2011.5,36,1,67,0.0
548,68.06666666666666,80,2019.0,37,1,67,0.0
549,68.06666666666666,501,2008.0,38,1,5,72.645
550,68.06666666666666,34,2017.0,39,1,89,7.14
551,33.5,108,1987.0,40,1,23,29.16
552,34.54545454545455,36,2015.0,41,1,16,5.22
553,65.4375,39,2000.0,42,1,30,0.0
554,58.129629629629626,652,2011.5,43,1,7,176.04
555,65.4375,255,2011.5,44,1,65,45.9
556,68.06666666666666,130,2011.5,45,1,48,35.1
557,65.4375,72,2011.5,46,1,18,12.6
558,65.4375,42,2015.0,47,1,11,6.09
559,68.06666666666666,65,2016.0,48,1,59,16.315
560,58.129629629629626,72,2011.0,49,20,33,22.176
561,33.714285714285715,178,2005.0,50,29,44,27.59
562,68.06666666666666,59,2014.0,51,1,7,8.12
563,75.5,110,2011.5,52,1,57,19.8
564,33.714285714285715,54,2016.0,53,1,6,7.83
565,34.54545454545455,48,2011.5,54,1,33,12.96
566,65.4375,62,2018.0,55,1,55,13.64
567,34.54545454545455,192,1991.0,56,1,55,59.136
568,65.4375,133,2006.0,57,1,53,0.0
569,34.54545454545455,91,2009.0,58,1,23,15.925
570,65.4375,32,2005.0,59,1,-3,8.64
571,33.714285714285715,125,2011.5,60,1,51,33.75
572,65.4375,134,2014.0,61,1,51,0.0
573,57.666666666666664,59,2017.0,62,1,69,8.555
574,68.06666666666666,61,1969.0,63,1,49,16.47
575,65.4375,112,2016.0,64,1,49,28.448
576,114.5,68,1980.0,2651,1,48,18.36
577,65.4375,87,1978.0,65,1,47,23.49
578,58.129629629629626,155,2017.0,2707,1,48,41.85
579,34.54545454545455,60,1972.0,66,1,46,15.06
580,65.4375,89,2011.5,67,1,46,22.606
581,71.25,588,2017.0,68,1,53,123.48
582,65.4375,74,2015.0,69,1,45,19.98
583,33.714285714285715,94,2013.0,70,1,45,11.28
584,58.129629629629626,55,2017.0,71,1,62,14.85
585,68.06666666666666,267,1977.0,72,1,45,77.43
586,57.666666666666664,35,2019.0,73,1,46,11.55
587,68.06666666666666,79,1995.0,74,1,44,26.07
588,114.5,70,2019.0,2940,1,43,7.14
589,65.4375,263,1997.0,75,1,43,66.539
590,65.4375,287,2014.0,76,1,42,45.92
591,65.4375,386,2015.0,77,1,43,93.798
592,68.06666666666666,31,1963.0,78,1,55,0.0
593,68.06666666666666,679,2011.5,79,1,8,183.33
594,58.129629629629626,59,2017.0,76,1,55,14.927
595,114.5,37,2013.0,3204,1,54,7.77
596,65.4375,93,1993.0,80,3,37,15.345
597,68.06666666666666,254,2011.5,81,1,39,68.58
598,68.06666666666666,155,2011.5,82,1,38,41.85
599,58.129629629629626,91,2010.0,3323,1,38,15.015
600,65.4375,64,2011.5,83,1,8,14.08
601,33.714285714285715,164,2011.5,84,1,38,29.52
602,68.06666666666666,71,1993.0,85,1,37,12.354
603,34.54545454545455,240,2013.0,86,5,36,58.8
604,34.54545454545455,573,2005.0,87,17,-2,83.085
605,65.4375,68,1997.0,88,1,36,18.36
606,58.129629629629626,98,1989.0,3514,1,36,26.46
607,65.4375,73,2013.0,89,1,35,10.585
608,65.4375,70,1993.0,90,1,35,20.3
609,68.06666666666666,72,2012.0,91,1,20,0.0
610,58.129629629629626,166,2011.5,3680,1,35,0.0
611,50.666666666666664,378,2014.0,1,3,57,79.38
612,44.5,562,2013.0,1,169,22,81.49
613,58.129629629629626,88,2014.0,2,1,10,22.088
614,58.129629629629626,89,2018.0,198,1,187,9.078
615,44.5,129,2017.0,3,1,93,18.705
616,50.77272727272727,124,2017.0,4,1,148,24.924
617,50.77272727272727,108,2008.0,5,6,29,14.04
618,41.0,63,2014.0,3,1,26,9.135
619,44.5,63,2011.5,6,1,152,17.01
620,50.77272727272727,285,1986.0,7,7,48,44.175
621,44.5,794,2018.0,8,28,2,115.13
622,41.0,543,2013.0,4,1,63,0.0
623,44.5,29,2015.0,9,1,21,7.83
624,44.5,30,2017.0,10,1,20,5.4
625,41.0,50,2014.0,5,2,16,11.95
626,50.77272727272727,61,2015.0,11,1,74,9.455
627,50.77272727272727,94,2011.5,12,1,2,25.38
628,41.0,83,2002.0,6,1,57,12.035
629,21.0,100,2011.5,13,7,22,14.5
630,58.129629629629626,141,2003.0,14,1,124,38.07
631,41.0,60,2018.0,7,1,122,0.0
632,21.0,138,2015.0,15,5,42,20.01
633,44.5,375,2014.0,16,3,117,101.25
634,44.5,367,2014.0,17,1,113,99.09
635,38.625,79,2016.0,728,1,108,11.455
636,50.666666666666664,50,2016.0,8,1,72,13.5
637,27.0,140,1988.0,739,1,8,37.8
638,44.5,424,2011.5,18,1,116,74.2
639,41.0,349,2010.0,9,10,6,45.37
640,50.77272727272727,63,2019.0,19,1,103,9.135
641,58.129629629629626,77,2009.0,822,1,103,17.479
642,41.0,85,2011.5,10,1,102,21.25
643,58.129629629629626,143,1983.0,844,1,16,31.46
644,36.5,81,2011.5,11,17,11,26.568
645,44.5,37,2015.0,20,1,61,5.365
646,44.5,941,1999.0,21,35,14,204.113
647,50.77272727272727,52,2010.0,22,1,58,0.0
648,50.77272727272727,64,2018.0,23,4,33,9.92
649,50.666666666666664,102,2013.0,12,2,23,16.83
650,41.0,86,2011.5,13,9,13,10.32
651,76.0,165,2001.0,24,1,62,25.575
652,44.5,106,2011.5,25,1,18,28.62
653,58.129629629629626,178,2014.0,1099,1,89,37.38
654,70.25,522,2011.5,26,1,97,140.94
655,58.129629629629626,128,2011.5,14,1,28,0.0
656,44.5,112,2016.0,15,1,84,30.24
657,44.5,83,2011.5,27,1,54,17.43
658,44.5,89,2012.0,28,15,-4,22.339
659,58.129629629629626,50,2009.0,1309,1,108,10.25
660,44.5,31,2017.0,29,1,35,4.495
661,27.0,34,1959.0,1424,1,17,0.0
662,41.0,30,2017.0,16,1,30,7.5
663,50.77272727272727,114,2011.5,30,1,33,22.914
664,155.66666666666666,112,2009.0,1509,1,75,23.52
665,50.77272727272727,94,2011.0,31,2,2,13.63
666,58.129629629629626,64,2011.5,1522,1,45,13.44
667,58.129629629629626,106,2007.0,32,1,3,34.768
668,58.129629629629626,125,2011.5,1537,13,23,18.125
669,50.77272727272727,58,2019.0,33,1,100,8.41
670,70.25,76,2015.0,34,1,73,11.02
671,50.77272727272727,57,2017.0,35,1,27,8.265
672,50.77272727272727,104,2019.0,36,1,70,20.904
673,50.77272727272727,56,2005.0,37,1,22,8.68
674,50.77272727272727,62,2011.5,38,1,68,13.02
675,44.5,94,2014.0,39,1,-4,13.63
676,50.77272727272727,186,2011.5,40,1,-4,61.38
677,41.0,33,2013.0,17,1,18,0.0
678,76.0,59,2012.0,41,1,90,9.145
679,50.77272727272727,31,2013.0,42,1,15,7.781
680,50.77272727272727,58,2011.5,1928,1,87,0.0
681,21.0,81,2019.0,43,20,-1,21.87
682,41.0,224,2007.0,18,1,21,32.48
683,36.5,86,2011.5,19,1,62,23.22
684,58.129629629629626,76,2020.0,1988,1,62,20.52
685,50.77272727272727,239,2011.5,44,1,20,34.655
686,50.77272727272727,44,1979.0,45,1,83,6.82
687,41.0,51,2015.0,20,1,82,7.395
688,41.0,35,2014.0,21,1,9,8.575
689,44.5,41,2017.0,46,6,-2,5.945
690,70.25,87,1968.0,47,1,58,17.487
691,41.0,144,2017.0,22,6,55,30.24
692,44.5,93,2009.0,48,1,58,23.25
693,44.5,540,1979.0,49,1,66,78.3
694,58.129629629629626,55,2008.0,2187,1,77,14.85
695,41.0,757,1990.0,23,1,4,132.475
696,44.5,44,2005.0,50,1,2,9.24
697,44.5,45,2006.0,51,1,2,12.15
698,41.0,53,2011.5,24,1,71,11.13
699,44.5,71,1986.0,52,1,51,20.59
700,44.5,93,2003.0,53,28,24,11.16
701,58.129629629629626,44,1946.0,25,1,69,0.0
702,41.0,37,2013.0,26,1,-3,12.025
703,70.25,303,2011.5,54,1,53,60.903
704,44.5,49,2011.5,55,1,69,7.105
705,27.0,402,1976.0,2533,1,56,0.0
706,50.77272727272727,117,2001.0,56,1,50,24.57
707,44.5,150,1994.0,57,1,21,40.5
708,50.77272727272727,116,2011.5,58,1,49,0.0
709,58.129629629629626,55,2012.0,2642,1,67,7.975
710,41.0,92,2017.0,27,1,46,13.34
711,48.5,120,2019.0,110,1,200,25.2
712,35.333333333333336,232,2004.0,705,1,11,76.56
713,48.5,208,2017.0,734,1,108,0.0
714,58.129629629629626,119,2011.5,931,1,55,32.13
715,33.0,223,2006.0,940,19,33,55.973
716,48.5,270,2008.0,1045,15,34,0.0
717,64.0,54,2011.5,1328,1,108,14.58
718,35.333333333333336,165,2011.5,1699,1,70,58.245
719,22.0,86,2011.5,1756,1,-3,28.38
720,45.0,60,2009.0,1790,1,67,19.5
721,58.129629629629626,41,2013.0,1832,1,46,8.241
722,48.5,475,1994.0,1844,1,30,155.8
723,58.129629629629626,66,2018.0,2015,1,61,16.5
724,58.129629629629626,34,2016.0,2255,1,3,0.0
725,58.129629629629626,69,2014.0,2332,1,53,12.42
726,45.0,38,1978.0,2662,1,23,9.614
727,211.0,131,2000.0,2801,1,3,18.995
728,48.5,57,2011.5,3263,1,54,12.996
729,58.129629629629626,87,2011.5,3520,1,36,23.49
730,48.5,69,2010.0,3557,1,35,18.63
731,48.5,40,2017.0,3663,1,48,7.0
732,35.333333333333336,58,1995.0,3695,1,49,15.66
733,25.5,80,1891.0,3770,1,33,8.0
734,35.333333333333336,67,1999.0,3971,1,31,8.04
735,13.5,53,1956.0,3993,1,2,0.0
736,33.0,101,2016.0,4051,1,31,21.21
737,58.129629629629626,210,2011.5,4275,1,30,0.0
738,48.5,99,2011.5,4361,1,29,17.82
739,58.129629629629626,32,2012.0,4415,1,39,10.272
740,48.5,194,2013.0,4662,1,27,34.92
741,35.333333333333336,166,1992.0,4811,1,26,24.07
742,22.0,71,2010.0,4891,1,25,12.425
743,35.333333333333336,96,1964.0,4926,1,25,0.0
744,33.0,50,2009.0,4998,1,35,13.5
745,48.5,33,1919.0,5297,1,32,6.93
746,48.5,101,2011.5,5468,1,22,21.21
747,25.5,51,2014.0,5657,1,31,10.71
748,48.5,107,2011.5,5832,1,20,26.75
749,58.129629629629626,53,2013.0,5945,1,29,14.31
750,25.5,63,2014.0,5999,1,19,0.0
751,48.5,114,2011.5,6154,1,19,30.78
752,13.5,30,2015.0,6384,1,25,8.1
753,58.129629629629626,48,1995.0,6718,1,23,10.08
754,58.129629629629626,44,2011.5,6792,1,22,11.88
755,58.129629629629626,40,2011.5,6881,1,21,9.8
756,48.5,41,1962.0,6965,1,21,13.161
757,64.0,55,2007.0,7173,1,20,15.95
758,25.5,57,2016.0,7284,1,19,8.265
759,29.666666666666668,324,2013.0,2,84,30,32.4
760,74.4,278,2016.0,64,65,33,56.712
761,38.22222222222222,389,2014.0,9,117,35,105.03
762,67.0,145,2014.0,15,1,101,15.515
763,68.5,60,2019.0,101,1,233,0.0
764,68.5,89,2014.0,1,14,6,24.03
765,67.0,66,2011.5,20,1,69,13.464
766,58.129629629629626,126,2013.0,22,28,100,34.02
767,38.22222222222222,228,2008.0,23,2,0,47.88
768,68.5,102,2015.0,165,3,127,27.54
769,68.5,345,2013.0,2,51,34,70.38
770,68.5,56,2016.0,192,13,75,15.12
771,40.125,32,2016.0,26,1,45,4.64
772,28.5,218,2011.5,215,1,24,0.0
773,90.66666666666667,74,2011.5,224,1,174,15.54
774,68.5,137,1991.0,227,1,174,39.73
775,40.125,122,2005.0,30,6,11,17.11
776,67.0,70,2015.0,31,1,13,10.15
777,68.5,101,2014.0,254,1,94,14.645
778,68.5,240,2016.0,263,7,90,50.4
779,44.411764705882355,50,2011.5,271,1,85,10.5
780,90.66666666666667,84,1981.0,294,4,25,17.64
781,125.0,89,2003.0,311,1,154,10.68
782,68.5,30,2017.0,402,1,25,4.35
783,44.411764705882355,163,2017.0,405,1,38,40.913
784,68.5,272,2013.0,692,10,37,48.96
785,58.129629629629626,194,2014.0,720,10,34,52.38
786,40.125,75,2017.0,52,1,108,20.25
787,58.129629629629626,94,2011.5,729,1,8,0.0
788,68.5,60,2019.0,736,1,107,12.6
789,68.5,66,2008.0,759,1,35,17.82
790,58.129629629629626,61,2012.0,799,1,103,16.47
791,38.22222222222222,107,2015.0,58,1,30,27.178
792,74.4,293,2002.0,847,21,10,45.415
793,68.5,85,2011.5,868,1,29,0.0
794,75.0,74,2011.0,870,1,100,10.73
795,58.129629629629626,76,2011.5,871,1,100,12.54
796,40.125,135,2009.0,63,1,96,33.075
797,58.129629629629626,59,2018.0,973,1,127,12.39
798,50.666666666666664,37,2014.0,982,1,54,7.548
799,58.129629629629626,333,2005.0,987,8,25,43.29
800,68.5,97,2013.0,989,1,94,0.0
801,38.22222222222222,116,2008.0,72,1,20,16.82
802,29.666666666666668,63,2011.5,73,1,62,9.765
803,58.129629629629626,847,2011.5,1129,1,18,177.87
804,40.125,346,2004.0,83,37,6,86.5
805,63.75,61,2003.0,85,1,11,0.0
806,40.125,89,2012.0,87,5,20,13.795
807,44.411764705882355,525,1983.0,1282,1,36,105.525
808,30.5,965,2011.5,88,1,32,202.65
809,40.125,125,2014.0,89,1,81,0.0
810,68.5,54,2014.0,1319,9,23,14.58
811,68.5,89,2008.0,1324,1,9,16.02
812,40.125,97,2009.0,91,1,80,14.065
813,68.5,156,2011.5,1356,1,8,42.12
814,29.666666666666668,90,2002.0,95,4,5,27.72
815,40.125,800,1977.0,98,1,15,81.6
816,40.125,120,1999.0,100,3,3,25.2
817,40.125,127,2000.0,101,1,5,20.88
818,30.5,36,2016.0,103,1,29,5.22
819,44.666666666666664,60,2011.5,1543,1,2,0.0
820,44.411764705882355,379,1937.0,1547,1,77,0.0
821,90.66666666666667,249,1889.0,1590,1,73,72.21
822,125.0,45,1991.0,1645,1,96,0.0
823,38.22222222222222,35,2015.0,112,1,94,11.375
824,38.22222222222222,47,2018.0,113,1,24,11.75
825,40.125,107,2012.0,116,13,16,15.515
826,58.129629629629626,151,2004.0,1710,1,41,21.895
827,67.5,41,2012.0,1847,1,17,11.07
828,58.129629629629626,315,2015.0,125,5,-5,51.975
829,19.5,89,2015.0,126,1,7,13.795
830,29.666666666666668,40,2016.0,127,1,14,5.8
831,67.0,50,2012.0,129,1,85,0.0
832,29.666666666666668,31,2016.0,131,1,55,4.805
833,38.22222222222222,30,2014.0,133,1,11,6.84
834,58.129629629629626,142,2011.0,2030,3,31,38.34
835,19.5,149,2011.5,135,1,32,40.23
836,44.411764705882355,210,2011.5,2071,1,60,56.7
837,58.129629629629626,503,2011.5,2078,1,-3,135.81
838,58.129629629629626,95,1998.0,2100,1,30,16.34
839,68.5,124,2011.5,2183,1,57,33.48
840,41.666666666666664,37,2018.0,2189,1,48,7.77
841,40.125,64,2018.0,140,1,56,9.28
842,38.22222222222222,37,2020.0,142,1,76,0.0
843,44.411764705882355,123,2011.5,2203,2,56,30.75
844,29.666666666666668,75,2002.0,145,1,12,11.625
845,41.666666666666664,39,1992.0,2286,1,3,9.789
846,58.129629629629626,40,1998.0,2291,1,74,10.8
847,41.666666666666664,47,1944.0,2306,1,74,13.63
848,38.22222222222222,114,1988.0,147,1,54,13.68
849,58.129629629629626,101,2016.0,2371,1,53,0.0
850,50.666666666666664,65,2018.0,2445,1,51,10.725
851,40.125,110,2002.0,158,13,41,15.95
852,63.75,59,2011.0,161,1,69,9.145
853,75.0,248,2011.5,2556,1,50,66.96
854,68.5,275,2014.0,2661,1,49,68.75
855,40.125,295,2008.0,169,23,13,218.505
856,50.666666666666664,66,2018.0,2717,1,47,10.89
857,68.5,41,2002.0,2738,1,64,0.0
858,40.125,73,1999.0,173,1,46,15.33
859,47.0,67,2018.0,1,1,139,9.715
860,47.0,241,1989.0,446,1,4,50.61
861,37.5,87,2011.0,1090,4,14,19.749
862,58.129629629629626,40,2010.0,1796,1,90,9.12
863,20.666666666666668,32,2014.0,1930,1,14,7.296
864,37.5,48,2002.0,2413,1,71,0.0
865,58.129629629629626,64,1995.0,2964,1,42,14.08
866,37.5,123,2001.0,3061,1,41,39.729
867,47.0,33,1963.0,3482,1,50,6.765
868,58.129629629629626,60,2002.0,3736,1,33,9.3
869,47.0,74,2011.5,3899,1,32,13.32
870,47.0,43,2007.0,4541,1,39,5.16
871,58.129629629629626,111,1989.0,4933,1,25,23.31
872,37.5,123,1976.0,5052,1,24,33.21
873,58.129629629629626,92,2011.5,5258,1,23,13.34
874,28.444444444444443,41,1932.0,6043,1,28,13.53
875,52.333333333333336,83,1964.0,6120,1,19,22.41
876,28.444444444444443,71,1997.0,6139,1,18,19.17
877,47.0,189,2011.5,6339,1,18,51.03
878,20.666666666666668,45,1946.0,6511,1,25,13.05
879,21.5,36,2018.0,6548,1,24,7.38
880,20.666666666666668,43,1976.0,6710,1,23,0.0
881,58.129629629629626,46,2018.0,6935,1,21,7.59
882,21.5,38,1958.0,7195,1,19,8.626
883,67.5,85,1993.0,608,1,118,20.825
884,48.666666666666664,68,1983.0,1086,1,89,19.516
885,20.0,73,1932.0,1425,1,20,15.33
886,58.129629629629626,561,1909.0,1682,1,9,117.81
887,20.0,555,2011.5,2233,1,21,0.0
888,46.0,96,1992.0,2543,1,50,31.488
889,30.2,59,2000.0,2781,1,64,12.39
890,58.129629629629626,42,1985.0,2846,1,62,9.24
891,46.0,88,2011.5,3000,1,42,28.864
892,33.5,113,2010.0,3707,1,35,34.465
893,58.129629629629626,39,1912.0,3968,1,44,7.02
894,48.666666666666664,32,2015.0,4414,1,39,8.64
895,19.5,53,2012.0,4501,1,39,14.31
896,58.129629629629626,63,2002.0,5019,1,24,0.0
897,58.129629629629626,142,2000.0,5177,1,23,46.576
898,58.129629629629626,42,2011.5,5511,1,31,0.0
899,58.129629629629626,174,1992.0,5761,1,21,46.98
900,30.2,44,1926.0,5854,1,29,9.68
901,58.129629629629626,45,1993.0,6013,1,29,14.85
902,58.129629629629626,84,1981.0,6194,1,18,19.068
903,58.129629629629626,432,1946.0,6426,1,20,125.28
904,30.2,35,2001.0,6440,1,25,3.5
905,20.0,31,2016.0,7048,1,19,3.72
906,48.666666666666664,40,2011.5,7309,1,18,10.8
907,32.2,40,2011.5,7310,1,18,10.8
908,19.5,61,2006.0,7871,1,0,8.845
909,58.129629629629626,138,2011.5,352,1,34,37.26
910,10.0,38,1937.0,2392,1,0,0.0
911,58.129629629629626,59,2011.5,2572,1,-3,17.11
912,58.129629629629626,41,1947.0,3012,1,58,13.53
913,42.0,40,1999.0,3231,1,54,10.8
914,68.5,46,1986.0,3679,1,48,12.42
915,58.129629629629626,144,2011.5,5255,1,23,25.92
916,23.5,249,2011.5,40,1,23,52.29
917,42.0,56,1946.0,5785,1,30,16.24
918,58.129629629629626,135,2011.5,5793,1,21,28.35
919,10.0,191,1979.0,5932,1,20,42.02
920,58.129629629629626,114,2011.5,6153,1,19,16.53
921,58.129629629629626,34,2009.0,6312,1,26,0.0
922,58.129629629629626,724,2011.5,6351,1,27,130.32
923,23.5,47,2004.0,48,1,24,9.87
924,51.8,36,1999.0,6998,1,20,5.868
925,68.5,47,2011.5,7019,1,21,10.34
926,148.5,278,2011.0,5,44,491,75.06
927,67.5,214,2015.0,21,15,29,31.03
928,51.36363636363637,363,2010.0,1,107,216,74.052
929,71.36363636363636,174,2005.0,46,1,118,25.23
930,52.0,102,2015.0,3,19,65,31.416
931,71.36363636363636,102,2015.0,62,1,96,31.416
932,52.0,264,2016.0,4,9,29,53.856
933,51.285714285714285,342,2011.5,408,1,14,0.0
934,80.71428571428571,195,2019.0,5,7,282,28.275
935,51.36363636363637,139,2011.5,414,1,10,20.155
936,71.36363636363636,131,2011.5,6,38,254,18.995
937,148.0,216,2017.0,8,1,272,31.32
938,161.0,140,2018.0,10,42,226,40.6
939,71.36363636363636,107,2016.0,11,32,81,13.91
940,161.0,122,2014.0,12,3,190,24.888
941,58.129629629629626,94,2020.0,67,1,262,25.38
942,80.71428571428571,423,2011.5,13,127,255,114.21
943,80.71428571428571,437,2011.5,14,131,255,117.99
944,58.129629629629626,870,2008.0,68,5,51,234.9
945,71.36363636363636,321,2011.5,16,39,114,78.645
946,80.71428571428571,486,2003.0,18,41,6,70.47
947,71.36363636363636,96,2007.0,19,17,140,12.905
948,48.02325581395349,93,2010.0,139,1,210,13.485
949,51.8,191,2011.5,25,57,103,51.57
950,51.8,339,2011.5,207,1,61,44.07
951,126.5,73,2011.5,210,1,181,7.446
952,71.36363636363636,95,2011.5,27,12,13,13.775
953,69.5,206,2015.0,28,1,23,25.085
954,71.36363636363636,354,2018.0,29,4,54,74.34
955,84.6,59,2015.0,234,1,157,9.145
956,71.36363636363636,93,2012.0,32,5,6,0.0
957,80.71428571428571,69,2008.0,33,1,8,10.005
958,84.6,290,2011.5,330,1,23,60.9
959,71.36363636363636,184,2011.0,37,33,30,37.536
960,71.36363636363636,119,2013.0,38,3,13,17.255
961,148.5,231,2014.0,413,21,1,30.03
962,71.36363636363636,108,2020.0,40,1,135,33.264
963,51.36363636363637,291,2005.0,43,76,5,40.6
964,63.75,91,2010.0,496,1,127,26.39
965,58.129629629629626,132,2016.0,505,23,40,38.28
966,7.25,364,1961.0,507,18,-1,0.0
967,84.6,60,2014.0,559,1,50,8.7
968,58.129629629629626,61,2011.5,600,1,118,18.788
969,51.285714285714285,154,2008.0,47,1,117,38.5
970,69.5,95,2009.0,48,1,116,0.0
971,58.129629629629626,308,1979.0,662,1,4,0.0
972,58.129629629629626,242,1988.0,49,2,12,35.09
973,71.36363636363636,42,2016.0,50,1,75,6.09
974,58.129629629629626,127,2008.0,708,1,10,0.0
975,52.0,107,2012.0,53,1,37,28.89
976,84.6,85,1962.0,737,1,107,15.3
977,67.5,74,2013.0,54,1,106,0.0
978,148.5,239,1997.0,803,1,104,0.0
979,51.285714285714285,176,2004.0,55,53,5,45.0
980,82.0,105,1948.0,57,1,59,0.0
981,58.129629629629626,79,2014.0,853,1,30,21.33
982,58.129629629629626,141,1893.0,910,1,27,29.61
983,71.36363636363636,33,2013.0,61,6,0,4.785
984,51.36363636363637,78,2011.5,64,1,95,21.06
985,58.129629629629626,52,2015.0,66,1,126,7.54
986,80.71428571428571,124,2011.5,67,1,94,12.648
987,80.71428571428571,137,2003.0,68,1,22,19.865
988,51.8,124,2010.0,69,1,22,31.0
989,51.285714285714285,284,2011.5,70,1,93,64.468
990,58.129629629629626,77,2007.0,1023,4,17,16.17
991,71.36363636363636,61,2017.0,71,5,13,8.845
992,80.71428571428571,294,2003.0,75,1,91,42.63
993,7.25,67,2015.0,1081,1,18,21.976
994,80.71428571428571,132,2013.0,77,1,18,26.928
995,51.36363636363637,88,2015.0,78,1,17,12.035
996,51.36363636363637,142,2011.5,79,1,17,38.34
997,7.25,135,1995.0,1132,17,5,36.45
998,71.36363636363636,69,2019.0,80,1,86,10.005
999,58.129629629629626,62,2011.5,1154,1,15,15.686
1000,84.6,78,2020.0,1174,1,86,17.706
1001,7.25,134,2011.5,1196,11,7,28.14
1002,58.129629629629626,38,2018.0,1248,1,111,7.752
1003,71.36363636363636,84,2012.0,86,1,83,12.18
1004,126.5,98,2016.0,1315,10,72,14.21
1005,51.36363636363637,135,2010.0,90,2,8,19.575
1006,71.36363636363636,130,2011.5,93,1,8,41.99
1007,71.36363636363636,252,1950.0,94,1,9,0.0
1008,58.129629629629626,75,2014.0,1355,5,3,20.25
1009,82.0,43,2014.0,96,1,105,6.235
1010,58.129629629629626,101,2011.0,1406,1,6,21.21
1011,52.0,92,2013.0,97,1,77,5.28
1012,80.71428571428571,383,2009.0,99,98,14,55.535
1013,51.36363636363637,35,2016.0,102,1,30,5.075
1014,80.71428571428571,116,2014.0,104,1,3,16.82
1015,51.8,723,2004.0,106,1,53,104.835
1016,80.71428571428571,95,2012.0,107,6,67,13.775
1017,51.36363636363637,59,2011.5,108,1,97,0.0
1018,58.129629629629626,51,2017.0,1641,1,96,7.395
1019,80.71428571428571,340,1999.0,109,1,3,49.3
1020,71.36363636363636,107,2015.0,110,14,60,8.64
1021,51.36363636363637,294,1999.0,111,2,0,42.63
1022,38.5,109,2018.0,114,1,70,14.17
1023,51.36363636363637,85,2002.0,115,1,70,0.0
1024,71.36363636363636,58,2016.0,117,1,93,0.0
1025,148.5,282,1998.0,1730,1,-2,0.0
1026,80.71428571428571,696,1992.0,119,1,12,100.92
1027,161.0,60,2010.0,120,1,67,15.9
1028,58.129629629629626,111,2016.0,1806,1,-4,29.97
1029,148.0,98,2011.5,122,1,24,26.46
1030,71.36363636363636,34,2014.0,123,1,89,6.12
1031,58.129629629629626,55,2012.0,1435,1,104,14.85
1032,44.666666666666664,77,2011.5,1493,1,75,0.0
1033,23.714285714285715,158,2017.0,1508,2,3,22.91
1034,23.714285714285715,48,2011.0,3924,1,45,13.92
1035,37.0,49,2005.0,4036,1,44,14.21
1036,37.0,99,2007.0,4148,1,30,14.355
1037,27.5,155,2011.5,4316,1,29,32.55
1038,58.129629629629626,53,2012.0,4497,1,39,11.13
1039,27.5,86,1970.0,4623,1,26,0.0
1040,23.714285714285715,101,1972.0,4679,1,26,29.29
1041,58.129629629629626,298,2015.0,5120,1,24,62.58
1042,23.714285714285715,64,2007.0,5586,1,21,17.28
1043,23.714285714285715,40,2006.0,6466,1,25,6.52
1044,58.129629629629626,59,1971.0,6491,1,26,19.352
1045,23.714285714285715,31,1986.0,6520,1,24,0.0
1046,23.714285714285715,55,2010.0,6836,1,22,5.5
1047,58.129629629629626,59,2010.0,7342,1,18,17.11
1048,58.129629629629626,467,1978.0,7486,1,11,135.43
1049,20.666666666666668,216,1991.0,216,7,7,58.32
1050,31.418181818181818,58,2018.0,715,1,132,0.0
1051,19.5,194,1999.0,2016,1,19,63.05
1052,40.0,66,2018.0,2514,1,50,9.57
1053,115.0,120,2011.5,2554,1,50,30.12
1054,33.81818181818182,58,2011.5,3102,1,57,14.21
1055,40.0,311,2013.0,3560,6,36,45.095
1056,31.418181818181818,114,2011.0,3734,1,34,16.53
1057,20.666666666666668,85,2011.5,4074,1,31,22.95
1058,58.129629629629626,96,2012.0,4195,1,30,9.9
1059,31.418181818181818,620,2011.5,4204,1,38,155.62
1060,58.129629629629626,42,2011.5,4389,1,40,4.2
1061,58.129629629629626,56,2011.5,4450,1,40,15.12
1062,58.129629629629626,49,2001.0,4874,1,36,12.299
1063,40.0,51,2014.0,5127,1,34,16.371
1064,31.418181818181818,133,2005.0,5448,1,22,19.285
1065,31.418181818181818,34,2014.0,5492,1,31,9.18
1066,58.129629629629626,114,2011.5,5892,1,20,17.67
1067,19.5,168,2011.5,5958,1,20,36.96
1068,58.129629629629626,58,2007.0,6029,1,29,13.166
1069,41.0,38,1930.0,6257,1,27,9.652
1070,58.129629629629626,42,2015.0,6647,1,24,13.776
1071,31.418181818181818,440,1996.0,7041,81,-1,63.8
1072,58.129629629629626,31,2011.0,7050,1,19,7.037
1073,83.75,192,2017.0,6,3,178,51.84
1074,44.44444444444444,40,1916.0,1,1,38,10.8
1075,31.418181818181818,98,2017.0,3,1,100,14.21
