,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,link_name
789,OR,39.78373,-100.445882,97204,c:55307,Portland,Portland OR 97204,AppFog,1,8/1/2010,Still Operating,1/1/2011,8/10/2011,0.4192,1.0247,0.7726,2.1699,10,2,9800000,4,OR,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:55307,0,0,1,1,0,0,4.5,1,acquired,appfog
790,CA,38.904549,-77.061767,94104,c:2033,San Francisco,San Francisco CA 94104,HotPads,1,5/4/2005,Still Operating,3/1/2007,3/1/2007,1.8247,1.8247,3.8959,5.9068,15,1,2300000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:2033,0,0,1,0,0,0,1.0,0,acquired,hotpads
791,WA,47.682233,-122.135521,98052,c:444,Redmond,Redmond WA 98052,Sampa,0,3/1/2005,7/17/2009,8/1/2007,4/2/2008,2.4192,3.0904,-0.1616,3.9699,3,2,1310000,4,WA,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:444,0,1,0,0,0,0,1.0,0,closed,sampa
792,CA,37.781557,-122.407959,94103,c:454,San Francisco,San Francisco CA 94103,DanceJam,0,4/1/2007,1/1/2011,5/1/2007,2/1/2008,0.0822,0.8384,0.0,4.1836,4,2,4500000,5,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:454,0,1,0,1,0,0,5.5,1,closed,dancejam
793,CA,37.571318,-122.267962,94404,c:11531,Foster City,Foster City CA 94404,Right90,1,1/1/2003,Still Operating,2/28/2005,9/23/2008,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:11531,0,0,1,1,1,0,2.6667,1,acquired,right90
794,CA,37.775196,-122.419204,94107,c:741,San Francisco,San Francisco CA 94107,SocialMedia.com,1,1/1/2007,Still Operating,9/1/2007,1/29/2009,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:741,0,1,1,1,0,0,2.6667,1,acquired,socialmedia.com
795,NY,40.730646,-73.986614,10014,c:37826,New York,New York NY 10014,BuyWithMe,1,3/1/2009,Still Operating,1/20/2010,6/1/2011,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,NY,0,1,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,c:37826,0,0,1,1,1,0,1.5,1,acquired,buywithme
796,CO,47.601803,-122.332085,80205,c:7299,Denver,Denver CO 80205,Photobucket,1,6/1/2003,Still Operating,3/1/2005,5/14/2013,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,CO,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:7299,1,0,1,1,0,0,2.0,1,acquired,photobucket
797,CA,37.320309,-122.05004,95014,c:35579,Cupertino,Cupertino CA 95014,XtremIO,1,1/1/2009,Still Operating,11/11/2009,12/5/2011,0.8603,2.926,3.0,3.0,4,3,19000000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:35579,0,0,1,1,0,0,2.0,1,acquired,xtremio
798,CA,37.36883,-122.03635,94086,c:21654,Sunnyvale,Sunnyvale CA 94086,Level 5 Networks,1,1/1/2002,Still Operating,6/20/2005,6/20/2005,3.4685,3.4685,2.0,2.0,3,1,30000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:21654,0,0,0,1,0,0,4.0,1,acquired,level 5 networks
799,CA,37.388869,-122.072353,94041,c:57338,Mountain View,Mountain View CA 94041,Votizen,1,3/19/2009,Still Operating,9/23/2010,2/24/2012,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:57338,1,0,0,0,0,0,8.5,1,acquired,votizen
800,CA,34.1086325,-118.0215818,91006,c:16613,Arcadia,Arcadia CA 91006,Siimpel Corporation,1,1/1/2000,Still Operating,11/11/2005,12/16/2009,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:16613,1,0,0,0,1,0,4.25,1,acquired,siimpel corporation
801,CA,37.553743,-122.300246,94402,c:334,San Mateo,San Mateo CA 94402,TalkPlus,0,2/1/2004,5/7/2008,10/1/2006,10/1/2006,2.6658,2.6658,3.0553530479896267,4.754422568093387,6,1,5500000,0,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:334,0,0,1,0,0,0,1.0,1,closed,talkplus
802,WA,47.578174,-122.212731,98006,c:8527,Bellevue,Bellevue WA 98006,Napera Networks,1,12/1/2006,Still Operating,11/29/2008,11/29/2008,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,WA,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:8527,0,0,1,0,0,0,1.0,1,acquired,napera networks
803,CA,39.78373,-100.445882,94063-2026,c:1389,Redwood City,Redwood City CA 94063-2026,NebuAd,0,1/1/2006,5/20/2009,7/1/2007,9/1/2007,1.4959,1.6658,0.0,7.5233,2,2,30150000,3,CA,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1389,0,0,1,1,0,0,1.5,1,closed,nebuad
804,CA,37.674559,-122.385658,94005,c:31614,Brisbane,Brisbane CA 94005,Tercica,1,1/1/2002,Still Operating,10/14/2005,7/6/2007,3.7863,5.5123,3.0553530479896267,4.754422568093387,11,2,83000000,0,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:31614,1,0,0,0,0,0,1.0,0,acquired,tercica
805,NY,40.737216,-73.99094699999998,10003,c:15709,New York,New York NY 10003,Robotgalaxy,0,1/1/2006,12/9/2012,1/1/2007,9/16/2008,1.0,2.7096,3.0553530479896267,4.754422568093387,1,2,12000000,0,NY,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:15709,0,0,1,1,0,0,1.0,0,closed,robotgalaxy
806,CA,37.36883,-122.03635,94085,c:63053,Sunnyvale,Sunnyvale CA 94085,PasswordBank,1,1/1/2008,Still Operating,3/1/2008,7/1/2009,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:63053,0,1,1,0,0,0,1.0,0,acquired,passwordbank
807,CA,37.433414,-122.128772,94306,c:668,Palo Alto,Palo Alto CA 94306,SnapTell,1,1/1/2006,Still Operating,6/7/2007,6/7/2007,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:668,0,0,1,0,0,0,4.0,1,acquired,snaptell
808,CA,33.87751,-117.727046,92887,c:79149,Yorba Linda,Yorba Linda CA 92887,Gigi Hill,0,1/1/2009,7/16/2013,6/15/2011,8/8/2012,2.4521,3.6027,3.0553530479896267,4.754422568093387,9,2,4000000,0,CA,1,0,0,0,0,manufacturing,0,0,0,0,0,0,0,0,0,1,c:79149,0,0,1,0,0,0,1.0,1,closed,gigi hill
809,CA,37.409618,-122.017792,94089,c:17070,Sunnyvale,Sunnyvale CA 94089,CloudShield Technologies,1,1/1/2000,Still Operating,10/28/2005,9/17/2007,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:17070,1,0,0,0,0,0,4.5,1,acquired,cloudshield technologies
810,NY,40.73901,-73.997259,10011,c:7329,New York,New York NY 10011,Instinctiv,1,8/1/2007,Still Operating,6/1/2008,5/5/2011,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,NY,0,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:7329,1,1,0,0,0,0,2.0,1,acquired,instinctiv
811,CA,37.2496346,-121.9665932,95008,c:26666,Campbell,Campbell CA 95008,Anchor Bay Technologies,1,10/1/2001,Still Operating,5/16/2003,1/29/2007,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,CA,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,c:26666,1,0,1,0,0,0,3.0,1,acquired,anchor bay technologies
812,CA,37.441537,-122.158332,94301,c:32475,Palo Alto,Palo Alto CA 94301,Waze,1,1/1/2007,Still Operating,3/1/2008,10/18/2011,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,CA,1,0,0,0,0,transportation,0,0,0,0,0,0,0,0,0,1,c:32475,0,0,1,1,1,0,2.6667,1,acquired,waze
813,CA,37.5068854,-122.2475729,94070,c:5585,San Carlos,San Carlos CA 94070,Aster Data Systems,1,7/1/2005,Still Operating,11/1/2005,9/22/2010,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,CA,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,c:5585,0,1,1,1,1,0,4.5,1,acquired,aster data systems
814,CA,34.050451,-118.437775,90024,c:59298,Los Angeles,Los Angeles CA 90024,Diversion,0,5/1/2010,6/1/2012,10/18/2010,7/22/2011,0.4658,1.2247,0.0,1.2247,5,2,300000,2,CA,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,c:59298,0,1,0,1,0,0,2.0,1,closed,diversion
815,CA,37.441537,-122.158332,94301,c:19725,Palo Alto,Palo Alto CA 94301,Codesion,1,1/1/2002,Still Operating,9/1/2007,7/1/2010,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:19725,0,1,0,0,0,0,1.0,0,acquired,codesion
