,state_code,latitude,longitude,zip_code,id,city,Unnamed: 6,name,labels,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,state_code.1,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,object_id,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,link_name
586,NJ,40.728158,-74.077642,7302,c:49052,Jersey City,Jersey City NJ 7302,Quidsi,1,1/1/2005,Still Operating,9/1/2006,4/20/2010,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,NJ,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,c:49052,0,0,1,1,1,1,3.4,1,acquired,quidsi
587,NY,40.730646,-73.986614,10012,c:167795,NYC,NYC NY 10012,spotdock,0,11/15/2011,6/1/2013,1/10/2012,1/10/2012,0.1534,0.1534,3.0553530479896267,4.754422568093387,4,1,600000,0,NY,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:167795,0,1,0,0,0,0,2.0,0,closed,spotdock
588,MD,38.97864000000001,-76.492786,21401,c:34152,Annapolis,Annapolis MD 21401,Netcordia,1,1/1/2000,Still Operating,6/28/2005,7/31/2006,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,MD,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,c:34152,0,0,1,1,0,0,1.5,1,acquired,netcordia
589,CA,37.386665,-122.084171,94040,c:3027,Mountain View,Mountain View CA 94040,SearchMe,0,7/1/2005,10/21/2009,7/1/2005,5/1/2008,0.0,2.8356,2.9205,4.3096,7,5,43600000,3,CA,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,c:3027,0,0,1,1,1,1,3.0,1,closed,searchme
590,CA,37.776246,-122.4179223,94103,c:10176,San Francisco,San Francisco CA 94103,Yammer,1,9/10/2008,Still Operating,1/19/2009,2/29/2012,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:10176,0,0,1,1,1,1,5.2,1,acquired,yammer
591,CA,37.406914,-122.09037,94043,c:50076,Mountain View,Mountain View CA 94043,Clever Sense,1,4/11/2008,Still Operating,6/17/2010,8/1/2011,2.1836,3.3068,2.7260000000000004,3.5425,6,2,2000000,2,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:50076,1,0,1,0,0,0,1.5,1,acquired,clever sense
592,TX,30.354768,-97.798152,78730,c:26122,Austin,Austin TX 78730,AlterPoint,1,1/1/2001,Still Operating,1/1/2003,1/17/2005,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,TX,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,c:26122,0,0,1,1,1,0,3.0,1,acquired,alterpoint
593,CA,37.261986,-121.784279,95138,c:17501,San Jose,San Jose CA 95138,Shocking Technologies,0,1/1/2006,4/1/2013,4/17/2007,5/21/2012,1.2904,6.3889999999999985,0.0,0.0,2,6,55900000,1,CA,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,c:17501,1,0,1,1,1,0,3.2,1,closed,shocking technologies
594,CA,37.386665,-122.084171,94040,c:1613,Mountain View,Mountain View CA 94040,Ribbit,1,2/23/2005,Still Operating,10/1/2006,12/17/2007,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:1613,0,0,1,1,0,0,2.0,1,acquired,ribbit
595,CA,37.386778,-121.966277,95054,c:41484,Santa Clara,Santa Clara CA 95054,StorSimple,1,1/1/2009,Still Operating,6/1/2009,6/23/2011,0.4137,2.474,3.0,3.0,19,3,31500000,1,CA,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,c:41484,0,0,1,1,1,0,3.3333,1,acquired,storsimple
596,DC,38.894955,-77.03664599999998,20009,c:76102,Washington,Washington DC 20009,NationalField,1,6/12/2009,Still Operating,10/30/2012,10/30/2012,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,DC,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,c:76102,1,0,0,0,0,0,2.0,0,acquired,nationalfield
597,NY,40.729839,-73.991781,10003,c:76765,New York,New York NY 10003,Tripl,0,5/17/2011,7/1/2013,5/20/2011,7/9/2012,0.0082,1.1479,-0.0219,1.2274,5,3,900000,3,NY,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,c:76765,0,1,0,0,0,0,1.5,1,closed,tripl
598,CA,37.2615879,-121.9578487,95008,c:24986,Campbell,Campbell CA 95008,Sadra Medical,1,1/1/2003,Still Operating,6/17/2004,5/22/2009,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,CA,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,c:24986,0,0,1,1,1,0,5.0,1,acquired,sadra medical
599,MA,42.48510200000001,-71.211568,1803,c:14593,Burlington,Burlington MA 1803,expressor software,1,1/1/2007,Still Operating,7/1/2007,12/19/2011,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:14593,1,0,0,1,0,0,2.6667,1,acquired,expressor software
600,NV,36.170538,-115.101942,89101,c:138030,Las Vegas,Las Vegas NV 89101,NSFW Corporation,1,1/1/2011,Still Operating,10/5/2011,6/14/2013,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,NV,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,c:138030,0,1,0,0,0,0,1.5,1,acquired,nsfw corporation
601,CA,37.386778,-121.966277,95054,c:45339,Santa Clara,Santa Clara CA 95054,Azaire Networks,0,1/1/2003,12/29/2011,8/25/2006,8/25/2006,3.6493,3.6493,3.0553530479896267,4.754422568093387,2,1,21000000,0,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:45339,0,0,0,0,1,0,4.0,1,closed,azaire networks
602,NY,40.907974,-73.84179,10016,c:1214,New York,New York NY 10016,Quigo,1,1/1/2000,Still Operating,3/1/2004,6/7/2007,4.1671,7.4356,3.0553530479896267,4.754422568093387,25,2,35000000,0,NY,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,c:1214,1,0,1,0,0,0,3.5,1,acquired,quigo
603,CA,37.779281,-122.419236,94105,c:63731,San Francisco,San Francisco CA 94105,Weatherista,0,8/16/2010,9/1/2012,8/15/2010,8/15/2010,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:63731,0,1,0,0,0,0,1.0,0,closed,weatherista
604,TX,32.997114,-96.676137,75082,c:47848,Richardson,Richardson TX 75082,Navini Networks,1,1/1/2000,Still Operating,8/10/2005,6/21/2006,5.6110000000000015,6.474,4.0027,4.0027,3,2,30920000,1,TX,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,c:47848,1,0,0,0,0,0,3.5,1,acquired,navini networks
605,CA,37.409147,-122.01546299999998,94089,c:5347,Sunnyvale,Sunnyvale CA 94089,VirtualLogix,1,1/1/2002,Still Operating,1/1/2004,1/12/2010,2.0,8.0356,6.5863,6.5863,9,4,29288979,1,CA,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,c:5347,1,0,1,1,1,0,2.6667,1,acquired,virtuallogix
606,MA,42.6555302,-71.1455618,1810,c:14993,Andover,Andover MA 1810,Exit41,0,1/1/1999,5/1/2013,2/4/2007,5/12/2011,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,MA,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,c:14993,1,0,1,0,1,0,2.3333,1,closed,exit41
607,CA,37.351894,-122.085807,94024,c:1223,Los Altos,Los Altos CA 94024,SezWho,1,10/1/2006,Still Operating,10/1/2007,10/1/2007,1.0,1.0,1.2521,5.2548,4,1,1000000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1223,0,0,1,0,0,0,1.0,0,acquired,sezwho
608,MN,44.912723,-93.499059,55343,c:55421,Minnetonka,Minnetonka MN 55343,Jobs2Web,1,1/1/2003,Still Operating,1/1/2004,1/21/2006,1.0,3.0575,5.4192,5.4192,3,2,5550000,1,MN,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,c:55421,0,1,1,0,0,0,1.0,1,acquired,jobs2web
609,CA,37.4063024,-122.1088743,94040,c:28403,Mountain View,Mountain View CA 94040,HighlightCam,0,7/27/2009,10/30/2013,6/1/2009,11/29/2011,-0.1534,2.3425,0.063,1.5836,8,2,3000000,3,CA,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,c:28403,0,1,1,0,0,0,3.5,1,closed,highlightcam
610,CA,37.391642,-122.09393500000002,94040,c:1283,Mountain View,Mountain View CA 94040,MerchantCircle,1,10/1/2005,Still Operating,6/5/2006,9/1/2007,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,CA,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,c:1283,0,0,1,1,0,0,4.5,1,acquired,merchantcircle
611,CA,32.901049,-117.192656,92121,c:49621,San Diego,San Diego CA 92121,Helicomm,0,1/1/2002,3/15/2013,3/21/2006,3/21/2006,4.2192,4.2192,3.0553530479896267,4.754422568093387,0,1,1000000,0,CA,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,c:49621,1,0,0,0,0,0,2.0,0,closed,helicomm
